WORK_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
53047,CERTIFIED,2015Q3,53047,CERTIFIED,2015Q3,1.0,220000.0,220000.0,6,6221
53047,CERTIFIED,2016Q2,53047,CERTIFIED,2016Q2,2.0,56139.0,28069.0,5,4461
53047,CERTIFIED,2016Q4,53047,CERTIFIED,2016Q4,2.0,75348.0,37674.0,5,9211
53047,CERTIFIED,2017Q1,53047,CERTIFIED,2017Q1,2.0,111748.0,55874.0,5,6213
53047,CERTIFIED,2017Q2,53047,CERTIFIED,2017Q2,2.0,230000.0,115000.0,6,6211
53047,CERTIFIED,2017Q4,53047,CERTIFIED,2017Q4,1.0,74880.0,74880.0,8,4461
53047,CERTIFIED,2018Q1,53047,CERTIFIED,2018Q1,1.0,42640.0,42640.0,6,5417
53047,DENIED,2016Q1,53047,DENIED,2016Q1,1.0,22500.0,22500.0,3,5417
53047,DENIED,2017Q1,53047,DENIED,2017Q1,1.0,18148.0,18148.0,1,9211
53051,CERTIFIED,2015Q4,53051,CERTIFIED,2015Q4,1.0,88008.0,88008.0,6,5417
53053,CERT-WITHD,2015Q2,53053,CERT-WITHD,2015Q2,1.0,118352.0,118352.0,564,4461
53053,CERT-WITHD,2015Q3,53053,CERT-WITHD,2015Q3,4.0,317245.0,79311.0,346,3344
53053,CERT-WITHD,2016Q3,53053,CERT-WITHD,2016Q3,1.0,34715.0,34715.0,4,5415
53053,CERT-WITHD,2016Q4,53053,CERT-WITHD,2016Q4,2.0,64900.0,32450.0,6,6113
53053,CERT-WITHD,2017Q2,53053,CERT-WITHD,2017Q2,4.0,286695.0,71673.0,4,6213
53053,CERT-WITHD,2017Q3,53053,CERT-WITHD,2017Q3,2.0,121213.0,60606.0,6,6213
53053,CERT-WITHD,2017Q4,53053,CERT-WITHD,2017Q4,1.0,42500.0,42500.0,6,5415
53053,CERTIFIED,2015Q1,53053,CERTIFIED,2015Q1,27.0,1911981.0,106221.0,5,5415
53053,CERTIFIED,2015Q2,53053,CERTIFIED,2015Q2,226.0,8362025.0,117775.0,6,3344
53053,CERTIFIED,2015Q3,53053,CERTIFIED,2015Q3,42.0,3586456.0,108680.0,5,5415
53053,CERTIFIED,2015Q4,53053,CERTIFIED,2015Q4,39.0,4849662.0,134712.0,6,5415
53053,CERTIFIED,2016Q1,53053,CERTIFIED,2016Q1,71.0,2677802.0,99177.0,5,6211
53053,CERTIFIED,2016Q2,53053,CERTIFIED,2016Q2,172.0,6429478.0,83499.0,5,5415
53053,CERTIFIED,2016Q3,53053,CERTIFIED,2016Q3,62.0,2166701.0,65657.0,5,5415
53053,CERTIFIED,2016Q4,53053,CERTIFIED,2016Q4,53.0,2038259.0,81530.0,5,6211
53053,CERTIFIED,2017Q1,53053,CERTIFIED,2017Q1,52.0,1830163.0,91508.0,6,5613
53053,CERTIFIED,2017Q2,53053,CERTIFIED,2017Q2,227.0,7209577.0,89007.0,5,6211
53053,CERTIFIED,2017Q3,53053,CERTIFIED,2017Q3,51.0,1910210.0,83052.0,5,5415
53053,CERTIFIED,2017Q4,53053,CERTIFIED,2017Q4,74.0,2358011.0,84214.0,5,5415
53053,CERTIFIED,2018Q1,53053,CERTIFIED,2018Q1,136.0,2462941.0,64814.0,5,5613
53053,DENIED,2015Q1,53053,DENIED,2015Q1,2.0,151460.0,75730.0,4,3231
53053,DENIED,2015Q2,53053,DENIED,2015Q2,5.0,470301.0,94060.0,8,2362
53053,DENIED,2015Q3,53053,DENIED,2015Q3,4.0,354900.0,88725.0,6,2362
53053,DENIED,2016Q1,53053,DENIED,2016Q1,1.0,36000.0,36000.0,6,5415
53053,DENIED,2016Q2,53053,DENIED,2016Q2,4.0,156681.0,39170.0,3,6211
53053,DENIED,2017Q2,53053,DENIED,2017Q2,2.0,224000.0,112000.0,6,6211
53053,DENIED,2017Q4,53053,DENIED,2017Q4,1.0,475311.0,475311.0,2,6221
53053,DENIED,2018Q1,53053,DENIED,2018Q1,2.0,160500.0,80250.0,3,8113
53053,WITHDRAWN,2015Q1,53053,WITHDRAWN,2015Q1,2.0,149864.0,74932.0,3,6213
53053,WITHDRAWN,2015Q2,53053,WITHDRAWN,2015Q2,5.0,302086.0,75521.0,182,3344
53053,WITHDRAWN,2015Q3,53053,WITHDRAWN,2015Q3,5.0,458227.0,91645.0,354,3344
53053,WITHDRAWN,2015Q4,53053,WITHDRAWN,2015Q4,2.0,120685.0,60342.0,219,6214
53053,WITHDRAWN,2016Q2,53053,WITHDRAWN,2016Q2,6.0,202618.0,33769.0,3,5415
53053,WITHDRAWN,2016Q4,53053,WITHDRAWN,2016Q4,1.0,37500.0,37500.0,140,5415
53053,WITHDRAWN,2017Q1,53053,WITHDRAWN,2017Q1,1.0,150000.0,150000.0,6,4831
53053,WITHDRAWN,2017Q2,53053,WITHDRAWN,2017Q2,6.0,379832.0,63305.0,63,3112
53053,WITHDRAWN,2017Q4,53053,WITHDRAWN,2017Q4,3.0,582581.0,194193.0,324,6221
53053,WITHDRAWN,2018Q1,53053,WITHDRAWN,2018Q1,1.0,110000.0,110000.0,6,6211
53055,CERTIFIED,2015Q2,53055,CERTIFIED,2015Q2,1.0,43000.0,43000.0,6,6116
53055,CERTIFIED,2016Q4,53055,CERTIFIED,2016Q4,2.0,208750.0,104375.0,6,1125
53055,CERTIFIED,2017Q1,53055,CERTIFIED,2017Q1,1.0,153750.0,153750.0,6,5179
53055,DENIED,2016Q3,53055,DENIED,2016Q3,1.0,55000.0,55000.0,4,1125
53057,CERT-WITHD,2016Q3,53057,CERT-WITHD,2016Q3,1.0,75000.0,75000.0,4,6211
53057,CERTIFIED,2015Q1,53057,CERTIFIED,2015Q1,7.0,669182.0,95597.0,5,4238
53057,CERTIFIED,2015Q2,53057,CERTIFIED,2015Q2,5.0,313315.0,62663.0,5,3339
53057,CERTIFIED,2015Q3,53057,CERTIFIED,2015Q3,3.0,271740.0,90580.0,5,3339
53057,CERTIFIED,2015Q4,53057,CERTIFIED,2015Q4,3.0,360980.0,120326.0,5,6211
53057,CERTIFIED,2016Q2,53057,CERTIFIED,2016Q2,5.0,296575.0,59315.0,5,5415
53057,CERTIFIED,2016Q3,53057,CERTIFIED,2016Q3,4.0,186411.0,46602.0,5,3364
53057,CERTIFIED,2016Q4,53057,CERTIFIED,2016Q4,4.0,385123.0,96280.0,6,3339
53057,CERTIFIED,2017Q1,53057,CERTIFIED,2017Q1,7.0,289338.0,48223.0,5,7212
53057,CERTIFIED,2017Q2,53057,CERTIFIED,2017Q2,19.0,1964101.0,103373.0,5,6211
53057,CERTIFIED,2017Q3,53057,CERTIFIED,2017Q3,4.0,342332.0,85583.0,6,3339
53057,CERTIFIED,2017Q4,53057,CERTIFIED,2017Q4,3.0,301784.0,100594.0,6,1125
53057,CERTIFIED,2018Q1,53057,CERTIFIED,2018Q1,2.0,156470.0,78235.0,6,3339
53057,DENIED,2015Q2,53057,DENIED,2015Q2,2.0,82596.0,41298.0,8,3118
53057,WITHDRAWN,2017Q2,53057,WITHDRAWN,2017Q2,1.0,100429.0,100429.0,3,3339
53057,WITHDRAWN,2017Q4,53057,WITHDRAWN,2017Q4,1.0,77600.0,77600.0,824,3336
53059,CERT-WITHD,2015Q4,53059,CERT-WITHD,2015Q4,1.0,70000.0,70000.0,160,5413
53059,CERTIFIED,2015Q4,53059,CERTIFIED,2015Q4,2.0,261622.0,130811.0,6,4461
53059,CERTIFIED,2016Q2,53059,CERTIFIED,2016Q2,2.0,92500.0,46250.0,6,1113
53059,CERTIFIED,2016Q3,53059,CERTIFIED,2016Q3,1.0,66060.0,66060.0,4,4461
53059,CERTIFIED,2017Q2,53059,CERTIFIED,2017Q2,1.0,21798.0,21798.0,6,5121
53061,CERT-WITHD,2015Q1,53061,CERT-WITHD,2015Q1,17.0,1488503.0,87559.0,333,3364
53061,CERT-WITHD,2015Q2,53061,CERT-WITHD,2015Q2,6.0,486103.0,81017.0,183,5415
53061,CERT-WITHD,2015Q3,53061,CERT-WITHD,2015Q3,11.0,938806.0,85346.0,182,5415
53061,CERT-WITHD,2015Q4,53061,CERT-WITHD,2015Q4,15.0,1247139.0,83142.0,205,5415
53061,CERT-WITHD,2016Q1,53061,CERT-WITHD,2016Q1,11.0,665808.0,60528.0,5,5415
53061,CERT-WITHD,2016Q2,53061,CERT-WITHD,2016Q2,19.0,1075660.0,67228.0,6,5415
53061,CERT-WITHD,2016Q3,53061,CERT-WITHD,2016Q3,16.0,880385.0,55024.0,5,5415
53061,CERT-WITHD,2016Q4,53061,CERT-WITHD,2016Q4,20.0,1324576.0,66228.0,6,5415
53061,CERT-WITHD,2017Q1,53061,CERT-WITHD,2017Q1,15.0,1228313.0,81887.0,5,5415
53061,CERT-WITHD,2017Q2,53061,CERT-WITHD,2017Q2,21.0,1429212.0,68057.0,5,5415
53061,CERT-WITHD,2017Q3,53061,CERT-WITHD,2017Q3,35.0,1669338.0,57563.0,5,5415
53061,CERT-WITHD,2017Q4,53061,CERT-WITHD,2017Q4,24.0,1436455.0,68402.0,5,5415
53061,CERT-WITHD,2018Q1,53061,CERT-WITHD,2018Q1,29.0,2019105.0,77657.0,5,5415
53061,CERTIFIED,2015Q1,53061,CERTIFIED,2015Q1,307.0,17539385.0,90409.0,5,5415
53061,CERTIFIED,2015Q2,53061,CERTIFIED,2015Q2,1215.0,43672631.0,80875.0,6,5415
53061,CERTIFIED,2015Q3,53061,CERTIFIED,2015Q3,304.0,21854075.0,86039.0,5,5415
53061,CERTIFIED,2015Q4,53061,CERTIFIED,2015Q4,340.0,26512572.0,87212.0,5,5415
53061,CERTIFIED,2016Q1,53061,CERTIFIED,2016Q1,301.0,12776790.0,64856.0,6,5415
53061,CERTIFIED,2016Q2,53061,CERTIFIED,2016Q2,1238.0,31806887.0,50168.0,5,5415
53061,CERTIFIED,2016Q3,53061,CERTIFIED,2016Q3,302.0,14325507.0,56847.0,5,5415
53061,CERTIFIED,2016Q4,53061,CERTIFIED,2016Q4,574.0,16803811.0,59377.0,5,5415
53061,CERTIFIED,2017Q1,53061,CERTIFIED,2017Q1,342.0,12963014.0,67165.0,5,5415
53061,CERTIFIED,2017Q2,53061,CERTIFIED,2017Q2,1209.0,29891216.0,56398.0,5,5415
53061,CERTIFIED,2017Q3,53061,CERTIFIED,2017Q3,982.0,12454715.0,55354.0,5,5415
53061,CERTIFIED,2017Q4,53061,CERTIFIED,2017Q4,530.0,13537782.0,64774.0,5,5415
53061,CERTIFIED,2018Q1,53061,CERTIFIED,2018Q1,363.0,9491284.0,62442.0,5,5415
53061,DENIED,2015Q1,53061,DENIED,2015Q1,6.0,475813.0,79302.0,4,5415
53061,DENIED,2015Q2,53061,DENIED,2015Q2,6.0,492376.0,82062.0,8,5179
53061,DENIED,2015Q3,53061,DENIED,2015Q3,9.0,726066.0,80674.0,5,5415
53061,DENIED,2015Q4,53061,DENIED,2015Q4,6.0,245724.0,81908.0,4,5415
53061,DENIED,2016Q1,53061,DENIED,2016Q1,3.0,262547.0,87515.0,5,5415
53061,DENIED,2016Q2,53061,DENIED,2016Q2,5.0,255856.0,51171.0,3,5415
53061,DENIED,2016Q4,53061,DENIED,2016Q4,1.0,106250.0,106250.0,2,5172
53061,DENIED,2017Q1,53061,DENIED,2017Q1,4.0,195171.0,48792.0,4,5415
53061,DENIED,2017Q2,53061,DENIED,2017Q2,3.0,120260.0,40086.0,4,6213
53061,DENIED,2017Q3,53061,DENIED,2017Q3,1.0,22672.0,22672.0,6,6213
53061,DENIED,2017Q4,53061,DENIED,2017Q4,5.0,396566.0,79313.0,2,5415
53061,DENIED,2018Q1,53061,DENIED,2018Q1,3.0,113117.0,37705.0,4,6211
53061,WITHDRAWN,2015Q1,53061,WITHDRAWN,2015Q1,5.0,502800.0,100560.0,0,5415
53061,WITHDRAWN,2015Q2,53061,WITHDRAWN,2015Q2,20.0,1246094.0,62304.0,60,5415
53061,WITHDRAWN,2015Q3,53061,WITHDRAWN,2015Q3,6.0,462282.0,77047.0,0,5415
53061,WITHDRAWN,2015Q4,53061,WITHDRAWN,2015Q4,10.0,947097.0,94709.0,1,5415
53061,WITHDRAWN,2016Q1,53061,WITHDRAWN,2016Q1,6.0,266691.0,44448.0,43,5415
53061,WITHDRAWN,2016Q2,53061,WITHDRAWN,2016Q2,18.0,697145.0,49796.0,1,5415
53061,WITHDRAWN,2016Q3,53061,WITHDRAWN,2016Q3,2.0,109492.0,54746.0,84,5415
53061,WITHDRAWN,2016Q4,53061,WITHDRAWN,2016Q4,10.0,1310902.0,131090.0,83,5415
53061,WITHDRAWN,2017Q1,53061,WITHDRAWN,2017Q1,3.0,122157.0,40719.0,0,5415
53061,WITHDRAWN,2017Q2,53061,WITHDRAWN,2017Q2,53.0,679848.0,61804.0,118,5415
53061,WITHDRAWN,2017Q3,53061,WITHDRAWN,2017Q3,4.0,228548.0,57137.0,0,5415
53061,WITHDRAWN,2017Q4,53061,WITHDRAWN,2017Q4,6.0,257820.0,42970.0,1,5415
53061,WITHDRAWN,2018Q1,53061,WITHDRAWN,2018Q1,1.0,25480.0,25480.0,6,6211
53063,CERT-WITHD,2015Q1,53063,CERT-WITHD,2015Q1,1.0,58305.0,58305.0,13,5415
53063,CERT-WITHD,2015Q2,53063,CERT-WITHD,2015Q2,2.0,121139.0,60569.0,284,5613
53063,CERT-WITHD,2015Q3,53063,CERT-WITHD,2015Q3,11.0,826360.0,75123.0,163,5415
53063,CERT-WITHD,2015Q4,53063,CERT-WITHD,2015Q4,2.0,213807.0,106903.0,258,5413
53063,CERT-WITHD,2016Q1,53063,CERT-WITHD,2016Q1,1.0,42500.0,42500.0,6,5413
53063,CERT-WITHD,2016Q2,53063,CERT-WITHD,2016Q2,1.0,23460.0,23460.0,6,6113
53063,CERT-WITHD,2016Q3,53063,CERT-WITHD,2016Q3,4.0,139194.0,34798.0,6,5415
53063,CERT-WITHD,2016Q4,53063,CERT-WITHD,2016Q4,6.0,334069.0,83517.0,6,6211
53063,CERT-WITHD,2017Q1,53063,CERT-WITHD,2017Q1,1.0,223392.0,223392.0,6,6221
53063,CERT-WITHD,2017Q2,53063,CERT-WITHD,2017Q2,2.0,501020.0,250510.0,3,6221
53063,CERT-WITHD,2017Q3,53063,CERT-WITHD,2017Q3,1.0,61859.0,61859.0,4,5413
53063,CERT-WITHD,2017Q4,53063,CERT-WITHD,2017Q4,2.0,71260.0,35630.0,6,6113
53063,CERT-WITHD,2018Q1,53063,CERT-WITHD,2018Q1,1.0,37500.0,37500.0,6,5415
53063,CERTIFIED,2015Q1,53063,CERTIFIED,2015Q1,57.0,3079636.0,106194.0,6,5415
53063,CERTIFIED,2015Q2,53063,CERTIFIED,2015Q2,79.0,5342499.0,116141.0,6,5415
53063,CERTIFIED,2015Q3,53063,CERTIFIED,2015Q3,54.0,2141874.0,85674.0,5,6113
53063,CERTIFIED,2015Q4,53063,CERTIFIED,2015Q4,33.0,1202008.0,80133.0,5,5415
53063,CERTIFIED,2016Q1,53063,CERTIFIED,2016Q1,17.0,1746884.0,102757.0,6,5415
53063,CERTIFIED,2016Q2,53063,CERTIFIED,2016Q2,87.0,2640107.0,51766.0,5,5415
53063,CERTIFIED,2016Q3,53063,CERTIFIED,2016Q3,30.0,1524059.0,52553.0,5,5415
53063,CERTIFIED,2016Q4,53063,CERTIFIED,2016Q4,29.0,1620908.0,55893.0,5,5415
53063,CERTIFIED,2017Q1,53063,CERTIFIED,2017Q1,13.0,856208.0,65862.0,6,5415
53063,CERTIFIED,2017Q2,53063,CERTIFIED,2017Q2,105.0,4569251.0,62592.0,5,5415
53063,CERTIFIED,2017Q3,53063,CERTIFIED,2017Q3,38.0,1737939.0,72414.0,5,5415
53063,CERTIFIED,2017Q4,53063,CERTIFIED,2017Q4,18.0,807104.0,44839.0,5,5415
53063,CERTIFIED,2018Q1,53063,CERTIFIED,2018Q1,106.0,1287767.0,42925.0,5,5613
53063,DENIED,2015Q2,53063,DENIED,2015Q2,4.0,158354.0,39588.0,8,5419
53063,DENIED,2017Q1,53063,DENIED,2017Q1,4.0,112026.0,28006.0,3,5413
53063,DENIED,2017Q2,53063,DENIED,2017Q2,2.0,844897.0,422448.0,6,6221
53063,DENIED,2017Q4,53063,DENIED,2017Q4,1.0,301600.0,301600.0,4,6221
53063,WITHDRAWN,2015Q2,53063,WITHDRAWN,2015Q2,2.0,759856.0,379928.0,4,5413
53063,WITHDRAWN,2015Q4,53063,WITHDRAWN,2015Q4,1.0,62107.0,62107.0,861,6215
53063,WITHDRAWN,2016Q1,53063,WITHDRAWN,2016Q1,1.0,30525.0,30525.0,471,5415
53063,WITHDRAWN,2016Q3,53063,WITHDRAWN,2016Q3,2.0,400400.0,200200.0,2,6221
53063,WITHDRAWN,2016Q4,53063,WITHDRAWN,2016Q4,2.0,69325.0,34662.0,354,5415
53063,WITHDRAWN,2017Q2,53063,WITHDRAWN,2017Q2,6.0,601514.0,100252.0,2,5415
53063,WITHDRAWN,2017Q3,53063,WITHDRAWN,2017Q3,2.0,66982.0,33491.0,1,6113
53063,WITHDRAWN,2018Q1,53063,WITHDRAWN,2018Q1,1.0,39165.0,39165.0,135,5415
53065,CERT-WITHD,2015Q3,53065,CERT-WITHD,2015Q3,1.0,52000.0,52000.0,20,5613
53065,CERTIFIED,2015Q3,53065,CERTIFIED,2015Q3,2.0,104000.0,52000.0,6,5613
53065,CERTIFIED,2015Q4,53065,CERTIFIED,2015Q4,1.0,52000.0,52000.0,6,5613
53065,CERTIFIED,2016Q2,53065,CERTIFIED,2016Q2,1.0,25000.0,25000.0,7,5112
53065,CERTIFIED,2016Q4,53065,CERTIFIED,2016Q4,1.0,27424.0,27424.0,4,5613
53065,CERTIFIED,2017Q2,53065,CERTIFIED,2017Q2,1.0,87500.0,87500.0,6,3342
53065,CERTIFIED,2017Q3,53065,CERTIFIED,2017Q3,1.0,27424.0,27424.0,6,5613
53067,CERT-WITHD,2015Q3,53067,CERT-WITHD,2015Q3,2.0,136568.0,68284.0,81,5415
53067,CERT-WITHD,2015Q4,53067,CERT-WITHD,2015Q4,2.0,149155.0,74577.0,238,5112
53067,CERT-WITHD,2016Q1,53067,CERT-WITHD,2016Q1,3.0,189994.0,63331.0,6,5415
53067,CERT-WITHD,2016Q3,53067,CERT-WITHD,2016Q3,1.0,29000.0,29000.0,4,3335
53067,CERT-WITHD,2016Q4,53067,CERT-WITHD,2016Q4,1.0,43760.0,43760.0,6,5415
53067,CERT-WITHD,2017Q1,53067,CERT-WITHD,2017Q1,1.0,33009.0,33009.0,6,5415
53067,CERT-WITHD,2017Q2,53067,CERT-WITHD,2017Q2,1.0,23800.0,23800.0,6,3256
53067,CERT-WITHD,2017Q3,53067,CERT-WITHD,2017Q3,1.0,105000.0,105000.0,6,5415
53067,CERT-WITHD,2017Q4,53067,CERT-WITHD,2017Q4,5.0,306500.0,61300.0,5,5415
53067,CERTIFIED,2015Q1,53067,CERTIFIED,2015Q1,32.0,1570450.0,87247.0,6,5415
53067,CERTIFIED,2015Q2,53067,CERTIFIED,2015Q2,241.0,13986133.0,69930.0,9,5415
53067,CERTIFIED,2015Q3,53067,CERTIFIED,2015Q3,82.0,5012859.0,79569.0,6,5415
53067,CERTIFIED,2015Q4,53067,CERTIFIED,2015Q4,35.0,2820666.0,82960.0,6,5415
53067,CERTIFIED,2016Q1,53067,CERTIFIED,2016Q1,157.0,1580350.0,47889.0,6,5415
53067,CERTIFIED,2016Q2,53067,CERTIFIED,2016Q2,346.0,3901911.0,43841.0,6,5415
53067,CERTIFIED,2016Q3,53067,CERTIFIED,2016Q3,66.0,1801076.0,47396.0,5,5415
53067,CERTIFIED,2016Q4,53067,CERTIFIED,2016Q4,115.0,3582139.0,38936.0,5,5415
53067,CERTIFIED,2017Q1,53067,CERTIFIED,2017Q1,50.0,1385231.0,44684.0,6,5415
53067,CERTIFIED,2017Q2,53067,CERTIFIED,2017Q2,260.0,3647565.0,42413.0,5,5415
53067,CERTIFIED,2017Q3,53067,CERTIFIED,2017Q3,82.0,3340052.0,61852.0,5,5415
53067,CERTIFIED,2017Q4,53067,CERTIFIED,2017Q4,128.0,3827420.0,46113.0,5,5415
53067,CERTIFIED,2018Q1,53067,CERTIFIED,2018Q1,36.0,1536318.0,51210.0,6,5415
53067,DENIED,2015Q1,53067,DENIED,2015Q1,1.0,71300.0,71300.0,3,5112
53067,DENIED,2015Q2,53067,DENIED,2015Q2,1.0,60528.0,60528.0,8,5415
53067,DENIED,2015Q4,53067,DENIED,2015Q4,2.0,199249.0,99624.0,5,5613
53067,DENIED,2016Q1,53067,DENIED,2016Q1,1.0,43680.0,43680.0,2,5417
53067,DENIED,2016Q2,53067,DENIED,2016Q2,2.0,70000.0,35000.0,1,5415
53067,DENIED,2016Q3,53067,DENIED,2016Q3,1.0,45000.0,45000.0,2,5241
53067,DENIED,2017Q2,53067,DENIED,2017Q2,3.0,134996.0,44998.0,4,5413
53067,DENIED,2017Q3,53067,DENIED,2017Q3,1.0,3835000.0,3835000.0,6,3361
53067,DENIED,2018Q1,53067,DENIED,2018Q1,2.0,58375.0,29187.0,1,3121
53067,WITHDRAWN,2015Q2,53067,WITHDRAWN,2015Q2,1.0,61568.0,61568.0,0,5415
53067,WITHDRAWN,2015Q3,53067,WITHDRAWN,2015Q3,1.0,78707.0,78707.0,0,5415
53067,WITHDRAWN,2015Q4,53067,WITHDRAWN,2015Q4,4.0,275936.0,68984.0,0,5415
53067,WITHDRAWN,2016Q2,53067,WITHDRAWN,2016Q2,6.0,234216.0,39036.0,1,5415
53067,WITHDRAWN,2016Q4,53067,WITHDRAWN,2016Q4,2.0,62400.0,31200.0,1,5415
53067,WITHDRAWN,2017Q3,53067,WITHDRAWN,2017Q3,3.0,509000.0,169666.0,0,5415
53069,CERT-WITHD,2016Q2,53069,CERT-WITHD,2016Q2,1.0,35000.0,35000.0,6,5172
53069,CERT-WITHD,2016Q3,53069,CERT-WITHD,2016Q3,1.0,57681.0,57681.0,6,6113
53069,CERT-WITHD,2018Q1,53069,CERT-WITHD,2018Q1,1.0,93202.0,93202.0,6,6211
53069,CERTIFIED,2015Q1,53069,CERTIFIED,2015Q1,8.0,416752.0,138917.0,6,5415
53069,CERTIFIED,2015Q2,53069,CERTIFIED,2015Q2,8.0,1198466.0,149808.0,7,6221
53069,CERTIFIED,2015Q3,53069,CERTIFIED,2015Q3,2.0,362214.0,181107.0,7,6221
53069,CERTIFIED,2016Q1,53069,CERTIFIED,2016Q1,2.0,171709.0,85854.0,6,4883
53069,CERTIFIED,2016Q2,53069,CERTIFIED,2016Q2,6.0,409727.0,68287.0,6,6211
53069,CERTIFIED,2016Q3,53069,CERTIFIED,2016Q3,4.0,357135.0,89283.0,5,6221
53069,CERTIFIED,2016Q4,53069,CERTIFIED,2016Q4,3.0,287240.0,95746.0,6,6211
53069,CERTIFIED,2017Q1,53069,CERTIFIED,2017Q1,15.0,216000.0,43200.0,6,5416
53069,CERTIFIED,2017Q2,53069,CERTIFIED,2017Q2,4.0,322936.0,80734.0,5,5416
53069,CERTIFIED,2017Q3,53069,CERTIFIED,2017Q3,3.0,638394.0,212798.0,6,6211
53069,CERTIFIED,2017Q4,53069,CERTIFIED,2017Q4,4.0,589833.0,294916.0,5,5416
53069,CERTIFIED,2018Q1,53069,CERTIFIED,2018Q1,3.0,441000.0,147000.0,6,4883
53069,DENIED,2016Q3,53069,DENIED,2016Q3,2.0,36020.0,18010.0,2,6214
53069,WITHDRAWN,2015Q2,53069,WITHDRAWN,2015Q2,1.0,85000.0,85000.0,0,5415
53071,CERT-WITHD,2015Q2,53071,CERT-WITHD,2015Q2,1.0,55453.0,55453.0,367,5415
53071,CERT-WITHD,2016Q3,53071,CERT-WITHD,2016Q3,1.0,36483.0,36483.0,6,5417
53071,CERT-WITHD,2016Q4,53071,CERT-WITHD,2016Q4,1.0,55582.0,55582.0,6,1111
53071,CERT-WITHD,2017Q3,53071,CERT-WITHD,2017Q3,3.0,82888.0,27629.0,6,5415
53071,CERTIFIED,2015Q1,53071,CERTIFIED,2015Q1,2.0,250000.0,125000.0,5,6113
53071,CERTIFIED,2015Q2,53071,CERTIFIED,2015Q2,4.0,365776.0,91444.0,6,5415
53071,CERTIFIED,2015Q3,53071,CERTIFIED,2015Q3,3.0,297043.0,99014.0,5,6113
53071,CERTIFIED,2015Q4,53071,CERTIFIED,2015Q4,2.0,115000.0,57500.0,5,5613
53071,CERTIFIED,2016Q1,53071,CERTIFIED,2016Q1,2.0,54818.0,27409.0,6,6221
53071,CERTIFIED,2016Q3,53071,CERTIFIED,2016Q3,6.0,193050.0,32175.0,6,6113
53071,CERTIFIED,2016Q4,53071,CERTIFIED,2016Q4,3.0,134120.0,44706.0,6,6113
53071,CERTIFIED,2017Q2,53071,CERTIFIED,2017Q2,5.0,563560.0,112712.0,5,6113
53071,CERTIFIED,2017Q3,53071,CERTIFIED,2017Q3,1.0,32500.0,32500.0,6,6113
53071,CERTIFIED,2018Q1,53071,CERTIFIED,2018Q1,1.0,28798.0,28798.0,6,6113
53071,DENIED,2017Q2,53071,DENIED,2017Q2,1.0,137945.0,137945.0,5,6221
53073,CERT-WITHD,2015Q2,53073,CERT-WITHD,2015Q2,2.0,232926.0,116463.0,349,6111
53073,CERT-WITHD,2016Q1,53073,CERT-WITHD,2016Q1,1.0,39000.0,39000.0,6,6113
53073,CERT-WITHD,2016Q2,53073,CERT-WITHD,2016Q2,1.0,42000.0,42000.0,6,3364
53073,CERT-WITHD,2016Q4,53073,CERT-WITHD,2016Q4,1.0,40000.0,40000.0,6,6113
53073,CERT-WITHD,2017Q1,53073,CERT-WITHD,2017Q1,3.0,489026.0,163008.0,3,6211
53073,CERT-WITHD,2017Q3,53073,CERT-WITHD,2017Q3,2.0,67500.0,33750.0,6,6113
53073,CERT-WITHD,2017Q4,53073,CERT-WITHD,2017Q4,1.0,36400.0,36400.0,6,5415
53073,CERT-WITHD,2018Q1,53073,CERT-WITHD,2018Q1,1.0,44681.0,44681.0,6,3353
53073,CERTIFIED,2015Q1,53073,CERTIFIED,2015Q1,5.0,669995.0,133999.0,6,6213
53073,CERTIFIED,2015Q2,53073,CERTIFIED,2015Q2,14.0,1143942.0,81710.0,6,6111
53073,CERTIFIED,2015Q3,53073,CERTIFIED,2015Q3,11.0,1082355.0,98395.0,5,6113
53073,CERTIFIED,2015Q4,53073,CERTIFIED,2015Q4,17.0,1663372.0,97845.0,5,6113
53073,CERTIFIED,2016Q1,53073,CERTIFIED,2016Q1,10.0,811194.0,81119.0,6,2111
53073,CERTIFIED,2016Q2,53073,CERTIFIED,2016Q2,13.0,667562.0,51350.0,5,6113
53073,CERTIFIED,2016Q3,53073,CERTIFIED,2016Q3,25.0,1062590.0,70839.0,5,5415
53073,CERTIFIED,2016Q4,53073,CERTIFIED,2016Q4,6.0,318883.0,53147.0,6,6113
53073,CERTIFIED,2017Q1,53073,CERTIFIED,2017Q1,8.0,356736.0,44592.0,5,6113
53073,CERTIFIED,2017Q2,53073,CERTIFIED,2017Q2,31.0,1759463.0,56756.0,5,6113
53073,CERTIFIED,2017Q3,53073,CERTIFIED,2017Q3,11.0,904583.0,82234.0,5,6113
53073,CERTIFIED,2017Q4,53073,CERTIFIED,2017Q4,11.0,839001.0,76272.0,5,6211
53073,CERTIFIED,2018Q1,53073,CERTIFIED,2018Q1,9.0,890220.0,98913.0,6,3336
53073,DENIED,2015Q2,53073,DENIED,2015Q2,2.0,92830.0,46415.0,8,5411
53073,DENIED,2015Q3,53073,DENIED,2015Q3,1.0,44000.0,44000.0,6,8131
53073,DENIED,2015Q4,53073,DENIED,2015Q4,1.0,231600.0,231600.0,5,6211
